2023-11-20 00:46:25,037 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:46:28,343 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:47:23,262 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:47:36,961 INFO  SwAddin.cs: 294 - Assembly export called for file »úÐµ±Û
2023-11-20 00:47:36,962 INFO  SwAddin.cs: 299 - Save is required
2023-11-20 00:47:36,962 INFO  SwAddin.cs: 313 - Saving assembly
2023-11-20 00:47:36,962 INFO  SwAddin.cs: 316 - Opening property manager
2023-11-20 00:47:36,963 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from »úÐµ±Û
2023-11-20 00:47:36,963 INFO  ExportHelperExtension.cs: 1136 - Found 29 in »úÐµ±Û
2023-11-20 00:47:36,963 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in »úÐµ±Û
2023-11-20 00:47:36,964 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-20 00:47:36,964 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2023-11-20 00:47:36,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from »úÐµ±Û.STEP-1
2023-11-20 00:47:36,965 INFO  ExportHelperExtension.cs: 1136 - Found 120 in »úÐµ±Û.STEP-1
2023-11-20 00:47:36,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in »úÐµ±Û.STEP-1
2023-11-20 00:47:36,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from »úÐµ±Û
2023-11-20 00:47:36,966 INFO  ExportHelperExtension.cs: 1136 - Found 29 in »úÐµ±Û
2023-11-20 00:47:36,966 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in »úÐµ±Û
2023-11-20 00:47:36,966 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-20 00:47:36,966 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2023-11-20 00:47:36,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from »úÐµ±Û.STEP-1
2023-11-20 00:47:36,967 INFO  ExportHelperExtension.cs: 1136 - Found 120 in »úÐµ±Û.STEP-1
2023-11-20 00:47:36,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in »úÐµ±Û.STEP-1
2023-11-20 00:47:36,999 INFO  SwAddin.cs: 339 - Loading config tree
2023-11-20 00:47:36,999 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-11-20 00:47:37,001 INFO  SwAddin.cs: 344 - Showing property manager
2023-11-20 00:48:47,452 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:49:02,968 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:49:04,723 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:49:49,621 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:50:03,158 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:50:04,691 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:51:40,726 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:51:56,694 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:51:58,173 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:52:41,445 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:53:00,851 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:53:02,507 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:53:46,553 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:54:01,754 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:54:04,876 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:55:11,709 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:55:26,954 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:55:28,848 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:55:59,811 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:55:59,853 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:55:59,895 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:55:59,922 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:55:59,977 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-20 00:56:28,670 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-11-20 00:56:34,452 INFO  ExportHelperExtension.cs: 347 - Creating joint Link1
2023-11-20 00:56:34,457 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-11-20 00:56:34,458 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2023-11-20 00:56:34,458 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2023-11-20 00:56:34,458 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2023-11-20 00:56:34,459 INFO  ExportHelperExtension.cs: 1409 - Component 42 is already fixed
2023-11-20 00:56:34,459 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2023-11-20 00:56:34,459 INFO  ExportHelperExtension.cs: 1409 - Component 41 is already fixed
2023-11-20 00:56:34,459 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2023-11-20 00:56:34,460 INFO  ExportHelperExtension.cs: 1409 - Component 32 is already fixed
2023-11-20 00:56:34,460 INFO  ExportHelperExtension.cs: 1402 - Fixing 52
2023-11-20 00:56:34,460 INFO  ExportHelperExtension.cs: 1409 - Component 52 is already fixed
2023-11-20 00:56:34,460 INFO  ExportHelperExtension.cs: 1402 - Fixing 53
2023-11-20 00:56:34,461 INFO  ExportHelperExtension.cs: 1409 - Component 53 is already fixed
2023-11-20 00:56:34,461 INFO  ExportHelperExtension.cs: 1402 - Fixing 45
2023-11-20 00:56:34,461 INFO  ExportHelperExtension.cs: 1409 - Component 45 is already fixed
2023-11-20 00:56:34,462 INFO  ExportHelperExtension.cs: 1402 - Fixing 47
2023-11-20 00:56:34,462 INFO  ExportHelperExtension.cs: 1409 - Component 47 is already fixed
2023-11-20 00:56:34,462 INFO  ExportHelperExtension.cs: 1402 - Fixing 44
2023-11-20 00:56:34,462 INFO  ExportHelperExtension.cs: 1409 - Component 44 is already fixed
2023-11-20 00:56:34,463 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2023-11-20 00:56:34,463 INFO  ExportHelperExtension.cs: 1409 - Component 48 is already fixed
2023-11-20 00:56:34,463 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-11-20 00:56:34,463 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2023-11-20 00:56:34,464 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2023-11-20 00:56:34,464 INFO  ExportHelperExtension.cs: 1409 - Component 33 is already fixed
2023-11-20 00:56:34,464 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-11-20 00:56:34,464 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2023-11-20 00:56:34,465 INFO  ExportHelperExtension.cs: 1402 - Fixing 49
2023-11-20 00:56:34,465 INFO  ExportHelperExtension.cs: 1409 - Component 49 is already fixed
2023-11-20 00:56:34,465 INFO  ExportHelperExtension.cs: 1402 - Fixing 39
2023-11-20 00:56:34,465 INFO  ExportHelperExtension.cs: 1409 - Component 39 is already fixed
2023-11-20 00:56:34,466 INFO  ExportHelperExtension.cs: 1402 - Fixing 60
2023-11-20 00:56:34,466 INFO  ExportHelperExtension.cs: 1409 - Component 60 is already fixed
2023-11-20 00:56:34,466 INFO  ExportHelperExtension.cs: 1402 - Fixing 57
2023-11-20 00:56:34,466 INFO  ExportHelperExtension.cs: 1409 - Component 57 is already fixed
2023-11-20 00:56:34,467 INFO  ExportHelperExtension.cs: 1402 - Fixing 54
2023-11-20 00:56:34,467 INFO  ExportHelperExtension.cs: 1409 - Component 54 is already fixed
2023-11-20 00:56:34,467 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2023-11-20 00:56:34,467 INFO  ExportHelperExtension.cs: 1409 - Component 61 is already fixed
2023-11-20 00:56:34,468 INFO  ExportHelperExtension.cs: 1402 - Fixing 62
2023-11-20 00:56:34,468 INFO  ExportHelperExtension.cs: 1409 - Component 62 is already fixed
2023-11-20 00:56:34,468 INFO  ExportHelperExtension.cs: 1402 - Fixing 67
2023-11-20 00:56:34,468 INFO  ExportHelperExtension.cs: 1409 - Component 67 is already fixed
2023-11-20 00:56:34,469 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2023-11-20 00:56:34,469 INFO  ExportHelperExtension.cs: 1409 - Component 35 is already fixed
2023-11-20 00:56:34,469 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2023-11-20 00:56:34,469 INFO  ExportHelperExtension.cs: 1409 - Component 40 is already fixed
2023-11-20 00:56:34,470 INFO  ExportHelperExtension.cs: 1402 - Fixing 38
2023-11-20 00:56:34,470 INFO  ExportHelperExtension.cs: 1409 - Component 38 is already fixed
2023-11-20 00:56:34,470 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-11-20 00:56:34,470 INFO  ExportHelperExtension.cs: 1409 - Component 34 is already fixed
2023-11-20 00:56:34,471 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-11-20 00:56:34,471 INFO  ExportHelperExtension.cs: 1409 - Component 28 is already fixed
2023-11-20 00:56:34,471 INFO  ExportHelperExtension.cs: 1402 - Fixing 55
2023-11-20 00:56:34,471 INFO  ExportHelperExtension.cs: 1409 - Component 55 is already fixed
2023-11-20 00:56:34,472 INFO  ExportHelperExtension.cs: 1402 - Fixing 65
2023-11-20 00:56:34,472 INFO  ExportHelperExtension.cs: 1409 - Component 65 is already fixed
2023-11-20 00:56:34,472 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2023-11-20 00:56:34,472 INFO  ExportHelperExtension.cs: 1409 - Component 63 is already fixed
2023-11-20 00:56:34,473 INFO  ExportHelperExtension.cs: 1402 - Fixing 58
2023-11-20 00:56:34,473 INFO  ExportHelperExtension.cs: 1409 - Component 58 is already fixed
2023-11-20 00:56:34,473 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
